time/s	<Ewe/V>	I/mA	
4,543652291106526E+003	6,8732810E-001	1,9959613E+000
4,543752291105309E+003	6,8730742E-001	2,0004094E+000
4,543852291104093E+003	6,8714499E-001	2,0042222E+000
4,543952291102891E+003	6,8729562E-001	1,9915133E+000
4,544052291101674E+003	6,8720394E-001	1,9997739E+000
4,544152291100472E+003	6,8716443E-001	2,0016801E+000
4,544252291099256E+003	6,8726134E-001	1,9997739E+000
4,544352291098039E+003	6,8714076E-001	2,0004094E+000
4,544452291096837E+003	6,8722439E-001	1,9991385E+000
4,544552291095621E+003	6,8721962E-001	1,9991385E+000
4,544652291094419E+003	6,8725437E-001	1,9946904E+000
4,544752291093202E+003	6,8704838E-001	1,9978676E+000
4,544852291091986E+003	6,8726659E-001	1,9940550E+000
4,544952291090784E+003	6,8716222E-001	1,9908779E+000
4,545052291089567E+003	6,8722749E-001	1,9959613E+000
4,545152291088365E+003	6,8718690E-001	1,9959613E+000
4,545252291087148E+003	6,8734205E-001	2,0023158E+000
4,545352291085932E+003	6,8715799E-001	2,0035865E+000
4,545452291084730E+003	6,8713510E-001	2,0099409E+000
4,545552291083513E+003	6,8725395E-001	2,0054927E+000
4,545652291082311E+003	6,8706632E-001	2,0042222E+000
4,545752291081095E+003	6,8724710E-001	2,0023158E+000
4,545852291079878E+003	6,8730509E-001	2,0048575E+000
4,545952291078676E+003	6,8732435E-001	2,0016801E+000
4,546052291077460E+003	6,8732661E-001	1,9985032E+000
4,546152291076258E+003	6,8720037E-001	2,0004094E+000
4,546252291075041E+003	6,8708122E-001	2,0010448E+000
4,546352291073825E+003	6,8710792E-001	2,0016801E+000
4,546452291072623E+003	6,8723047E-001	2,0042222E+000
4,546552291071406E+003	6,8724591E-001	2,0004094E+000
4,546652291070204E+003	6,8722671E-001	2,0080347E+000
4,546752291068988E+003	6,8719864E-001	1,9908779E+000
4,546852291067771E+003	6,8725735E-001	1,9991385E+000
4,546952291066569E+003	6,8714929E-001	2,0080347E+000
4,547052291065353E+003	6,8712193E-001	2,0042222E+000
4,547152291064151E+003	6,8724459E-001	1,9985032E+000
4,547252291062934E+003	6,8714565E-001	2,0016801E+000
4,547352291061718E+003	6,8707490E-001	1,9991385E+000
4,547452291060516E+003	6,8726271E-001	1,9921488E+000
4,547552291059299E+003	6,8710643E-001	1,9940550E+000
4,547652291058097E+003	6,8720961E-001	2,0029511E+000
4,547752291056880E+003	6,8717945E-001	1,9934196E+000
4,547852291055664E+003	6,8725550E-001	1,9991385E+000
4,547952291054462E+003	6,8718076E-001	1,9965969E+000
4,548052291053245E+003	6,8725568E-001	2,0067637E+000
4,548152291052043E+003	6,8720663E-001	2,0004094E+000
4,548252291050827E+003	6,8714547E-001	2,0054927E+000
4,548352291049610E+003	6,8722266E-001	2,0054927E+000
4,548452291048408E+003	6,8714845E-001	1,9965969E+000
4,548552291047192E+003	6,8701994E-001	2,0042222E+000
4,548652291045990E+003	6,8720853E-001	1,9978676E+000
4,548752291044773E+003	6,8712127E-001	2,0023158E+000
4,548852291043557E+003	6,8717796E-001	1,9972322E+000
4,548952291042355E+003	6,8715185E-001	1,9965969E+000
4,549052291041138E+003	6,8712801E-001	2,0010448E+000
4,549152291039936E+003	6,8709660E-001	2,0042222E+000
4,549252291038720E+003	6,8718135E-001	1,9991385E+000
4,549352291037503E+003	6,8706286E-001	2,0054927E+000
4,549452291036301E+003	6,8718243E-001	2,0010448E+000
4,549552291035085E+003	6,8724120E-001	1,9946904E+000
4,549652291033883E+003	6,8730235E-001	1,9940550E+000
4,549752291032666E+003	6,8725216E-001	2,0004094E+000
4,549852291031450E+003	6,8726468E-001	2,0023158E+000
4,549952291030248E+003	6,8714684E-001	2,0080347E+000
4,550052291029031E+003	6,8707675E-001	2,0016801E+000
4,550152291027829E+003	6,8727833E-001	2,0061283E+000
4,550252291026613E+003	6,8712491E-001	2,0067637E+000
4,550352291025396E+003	6,8720007E-001	1,9965969E+000
4,550452291024194E+003	6,8710661E-001	1,9991385E+000
4,550552291022977E+003	6,8707377E-001	2,0086701E+000
4,550652291021775E+003	6,8723750E-001	1,9997739E+000
4,550752291020559E+003	6,8704152E-001	1,9991385E+000
4,550852291019342E+003	6,8715799E-001	2,0048575E+000
4,550952291018140E+003	6,8708873E-001	1,9965969E+000
4,551052291016924E+003	6,8710786E-001	2,0029511E+000
4,551152291015722E+003	6,8710089E-001	2,0093055E+000
4,551252291014505E+003	6,8711001E-001	2,0042222E+000
4,551352291013289E+003	6,8720853E-001	1,9940550E+000
4,551452291012087E+003	6,8722773E-001	1,9959613E+000
4,551552291010870E+003	6,8719745E-001	1,9985032E+000
4,551652291009668E+003	6,8726265E-001	1,9946904E+000
4,551752291008452E+003	6,8725896E-001	2,0004094E+000
4,551852291007235E+003	6,8724477E-001	2,0048575E+000
4,551952291006033E+003	6,8719828E-001	2,0029511E+000
4,552052291004817E+003	6,8724048E-001	1,9985032E+000
4,552152291003615E+003	6,8717974E-001	2,0023158E+000
4,552252291002398E+003	6,8712968E-001	2,0023158E+000
4,552352291001182E+003	6,8706536E-001	1,9965969E+000
4,552452290999980E+003	6,8718207E-001	1,9997739E+000
4,552552290998763E+003	6,8704873E-001	2,0061283E+000
4,552652290997561E+003	6,8716562E-001	1,9959613E+000
4,552752290996345E+003	6,8712324E-001	2,0048575E+000
4,552852290995128E+003	6,8718845E-001	2,0093055E+000
4,552952290993926E+003	6,8720555E-001	2,0010448E+000
4,553052290992709E+003	6,8701595E-001	1,9953259E+000
4,553152290991507E+003	6,8721467E-001	1,9927841E+000
4,553252290990291E+003	6,8716496E-001	1,9978676E+000
4,553352290989074E+003	6,8724275E-001	2,0105762E+000
4,553452290987872E+003	6,8732768E-001	1,9991385E+000
4,553552290986656E+003	6,8719351E-001	1,9972322E+000
4,553652290985454E+003	6,8717980E-001	2,0073991E+000
4,553752290984237E+003	6,8719339E-001	1,9978676E+000
4,553852290983021E+003	6,8712139E-001	2,0073991E+000
4,553952290981819E+003	6,8714535E-001	1,9978676E+000
4,554052290980602E+003	6,8719220E-001	1,9972322E+000
4,554152290979400E+003	6,8714952E-001	2,0023158E+000
4,554252290978184E+003	6,8718481E-001	2,0035865E+000
4,554352290976967E+003	6,8720204E-001	2,0029511E+000
4,554452290975765E+003	6,8718421E-001	2,0042222E+000
4,554552290974549E+003	6,8721050E-001	2,0010448E+000
4,554652290973347E+003	6,8721867E-001	1,9972322E+000
4,554752290972130E+003	6,8710154E-001	2,0067637E+000
4,554852290970914E+003	6,8717736E-001	1,9921488E+000
4,554952290969712E+003	6,8724084E-001	1,9991385E+000
4,555052290968495E+003	6,8721801E-001	1,9959613E+000
4,555152290967293E+003	6,8712246E-001	2,0048575E+000
4,555252290966077E+003	6,8714929E-001	2,0035865E+000
4,555352290964860E+003	6,8719918E-001	1,9953259E+000
4,555452290963658E+003	6,8720978E-001	2,0080347E+000
4,555552290962441E+003	6,8703711E-001	1,9997739E+000
4,555652290961239E+003	6,8724871E-001	2,0004094E+000
4,555752290960023E+003	6,8716687E-001	2,0067637E+000
4,555852290958806E+003	6,8710929E-001	2,0035865E+000
4,555952290957604E+003	6,8727779E-001	1,9908779E+000
4,556052290956388E+003	6,8719733E-001	2,0042222E+000
4,556152290955186E+003	6,8726629E-001	2,0029511E+000
4,556252290953969E+003	6,8716335E-001	2,0023158E+000
4,556352290952753E+003	6,8713313E-001	2,0061283E+000
4,556452290951551E+003	6,8724489E-001	2,0156598E+000
4,556552290950334E+003	6,8718970E-001	2,0054927E+000
4,556652290949132E+003	6,8738699E-001	1,9953259E+000
4,556752290947916E+003	6,8729705E-001	1,9902425E+000
4,556852290946699E+003	6,8735659E-001	2,0080347E+000
4,556952290945497E+003	6,8713069E-001	2,0067637E+000
4,557052290944281E+003	6,8716651E-001	2,0010448E+000
4,557152290943079E+003	6,8718892E-001	2,0042222E+000
4,557252290941862E+003	6,8714809E-001	2,0010448E+000
4,557352290940646E+003	6,8723285E-001	1,9953259E+000
4,557452290939444E+003	6,8721151E-001	1,9997739E+000
4,557552290938227E+003	6,8720335E-001	2,0023158E+000
4,557652290937025E+003	6,8730116E-001	1,9953259E+000
4,557752290935809E+003	6,8718201E-001	2,0029511E+000
4,557852290934592E+003	6,8716127E-001	1,9997739E+000
4,557952290933390E+003	6,8716133E-001	1,9991385E+000
4,558052290932173E+003	6,8723565E-001	2,0016801E+000
4,558152290930972E+003	6,8710870E-001	2,0016801E+000
4,558252290929755E+003	6,8745148E-001	2,0061283E+000
4,558352290928538E+003	6,8715757E-001	2,0010448E+000
4,558452290927336E+003	6,8725187E-001	2,0023158E+000
4,558552290926120E+003	6,8732291E-001	2,0054927E+000
4,558652290924918E+003	6,8717921E-001	1,9826171E+000
4,558752290923701E+003	6,8722051E-001	2,0010448E+000
4,558852290922485E+003	6,8705696E-001	1,9991385E+000
4,558952290921283E+003	6,8713415E-001	2,0048575E+000
4,559052290920066E+003	6,8720770E-001	1,9997739E+000
4,559152290918864E+003	6,8718851E-001	1,9991385E+000
4,559252290917648E+003	6,8719602E-001	2,0067637E+000
4,559352290916431E+003	6,8724668E-001	1,9959613E+000
4,559452290915229E+003	6,8716228E-001	2,0029511E+000
4,559552290914013E+003	6,8714857E-001	2,0086701E+000
4,559652290912811E+003	6,8720376E-001	2,0042222E+000
4,559752290911594E+003	6,8716824E-001	2,0010448E+000
4,559852290910378E+003	6,8719792E-001	2,0048575E+000
4,559952290909176E+003	6,8714893E-001	2,0023158E+000
4,560052290907959E+003	6,8719506E-001	1,9991385E+000
4,560152290906757E+003	6,8725622E-001	1,9985032E+000
4,560252290905541E+003	6,8710750E-001	1,9946904E+000
4,560352290904324E+003	6,8724585E-001	2,0029511E+000
4,560452290903122E+003	6,8711573E-001	1,9940550E+000
4,560552290901906E+003	6,8713355E-001	1,9997739E+000
4,560652290900704E+003	6,8722463E-001	2,0035865E+000
4,560752290899487E+003	6,8723071E-001	2,0004094E+000
4,560852290898270E+003	6,8719691E-001	2,0035865E+000
4,560952290897068E+003	6,8710977E-001	2,0048575E+000
4,561052290895852E+003	6,8727934E-001	2,0061283E+000
4,561152290894650E+003	6,8701762E-001	2,0080347E+000
4,561252290893433E+003	6,8718433E-001	2,0042222E+000
4,561352290892217E+003	6,8716049E-001	2,0093055E+000
4,561452290891015E+003	6,8724012E-001	2,0048575E+000
4,561552290889798E+003	6,8713945E-001	2,0010448E+000
4,561652290888596E+003	6,8732244E-001	1,9997739E+000
4,561752290887380E+003	6,8718088E-001	1,9972322E+000
4,561852290886163E+003	6,8710482E-001	2,0016801E+000
4,561952290884961E+003	6,8720186E-001	2,0073991E+000
4,562052290883745E+003	6,8725842E-001	2,0035865E+000
4,562152290882543E+003	6,8711436E-001	1,9991385E+000
4,562252290881326E+003	6,8713385E-001	2,0029511E+000
4,562352290880110E+003	6,8713605E-001	1,9959613E+000
4,562452290878908E+003	6,8719524E-001	2,0061283E+000
4,562552290877691E+003	6,8710291E-001	1,9991385E+000
4,562652290876489E+003	6,8710899E-001	1,9978676E+000
4,562752290875273E+003	6,8716872E-001	1,9953259E+000
4,562852290874056E+003	6,8727624E-001	2,0029511E+000
4,562952290872854E+003	6,8718785E-001	1,9953259E+000
4,563052290871638E+003	6,8719101E-001	1,9985032E+000
4,563152290870436E+003	6,8714279E-001	1,9997739E+000
4,563252290869219E+003	6,8730831E-001	2,0010448E+000
4,563352290868002E+003	6,8725228E-001	1,9997739E+000
4,563452290866800E+003	6,8710989E-001	2,0029511E+000
4,563552290865584E+003	6,8706888E-001	1,9972322E+000
4,563652290864382E+003	6,8709373E-001	1,9965969E+000
4,563752290863165E+003	6,8726426E-001	2,0010448E+000
4,563852290861949E+003	6,8728822E-001	1,9934196E+000
4,563952290860747E+003	6,8733203E-001	2,0073991E+000
4,564052290859530E+003	6,8704122E-001	2,0054927E+000
4,564152290858328E+003	6,8731236E-001	2,0010448E+000
4,564252290857112E+003	6,8720776E-001	2,0035865E+000
4,564352290855895E+003	6,8720400E-001	1,9997739E+000
4,564452290854693E+003	6,8706816E-001	1,9972322E+000
4,564552290853477E+003	6,8722785E-001	2,0029511E+000
4,564652290852275E+003	6,8713665E-001	1,9921488E+000
4,564752290851058E+003	6,8715954E-001	2,0054927E+000
4,564852290849842E+003	6,8711370E-001	2,0073991E+000
4,564952290848640E+003	6,8729717E-001	2,0023158E+000
4,565052290847423E+003	6,8702054E-001	1,9953259E+000
4,565152290846221E+003	6,8712658E-001	2,0035865E+000
4,565252290845005E+003	6,8724638E-001	2,0035865E+000
4,565352290843788E+003	6,8719435E-001	2,0010448E+000
4,565452290842586E+003	6,8722981E-001	2,0067637E+000
4,565552290841370E+003	6,8725377E-001	1,9991385E+000
4,565652290840168E+003	6,8711227E-001	2,0080347E+000
4,565752290838951E+003	6,8716604E-001	2,0080347E+000
4,565852290837734E+003	6,8715239E-001	1,9985032E+000
4,565952290836532E+003	6,8720740E-001	1,9965969E+000
4,566052290835316E+003	6,8723226E-001	1,9997739E+000
4,566152290834114E+003	6,8720222E-001	1,9927841E+000
4,566252290832897E+003	6,8710488E-001	2,0029511E+000
4,566352290831681E+003	6,8721968E-001	1,9940550E+000
4,566452290830479E+003	6,8714452E-001	1,9972322E+000
4,566552290829262E+003	6,8708742E-001	1,9972322E+000
4,566652290828060E+003	6,8726563E-001	1,9959613E+000
4,566752290826844E+003	6,8707484E-001	1,9959613E+000
4,566852290825627E+003	6,8727750E-001	2,0004094E+000
4,566952290824425E+003	6,8721002E-001	1,9915133E+000
4,567052290823209E+003	6,8728560E-001	1,9991385E+000
4,567152290822007E+003	6,8737459E-001	2,0004094E+000
4,567252290820790E+003	6,8724203E-001	1,9915133E+000
4,567352290819574E+003	6,8720651E-001	2,0016801E+000
4,567452290818372E+003	6,8720770E-001	1,9985032E+000
4,567552290817155E+003	6,8735719E-001	2,0054927E+000
4,567652290815953E+003	6,8717521E-001	2,0067637E+000
4,567752290814737E+003	6,8711752E-001	2,0035865E+000
4,567852290813520E+003	6,8718350E-001	1,9959613E+000
4,567952290812318E+003	6,8718153E-001	1,9985032E+000
4,568052290811102E+003	6,8713820E-001	2,0048575E+000
4,568152290809900E+003	6,8722332E-001	2,0023158E+000
4,568252290808683E+003	6,8725997E-001	1,9965969E+000
4,568352290807466E+003	6,8710035E-001	1,9978676E+000
4,568452290806265E+003	6,8714809E-001	1,9978676E+000
4,568552290805048E+003	6,8720925E-001	2,0016801E+000
4,568652290803846E+003	6,8718088E-001	2,0042222E+000
4,568752290802629E+003	6,8721068E-001	1,9921488E+000
4,568852290801413E+003	6,8713623E-001	1,9978676E+000
4,568952290800211E+003	6,8721575E-001	1,9896070E+000
4,569052290798994E+003	6,8720132E-001	1,9934196E+000
4,569152290797792E+003	6,8712825E-001	2,0029511E+000
4,569252290796576E+003	6,8725866E-001	2,0029511E+000
4,569352290795359E+003	6,8719739E-001	2,0023158E+000
4,569452290794157E+003	6,8715525E-001	2,0035865E+000
4,569552290792941E+003	6,8714225E-001	2,0137534E+000
4,569652290791739E+003	6,8726164E-001	2,0029511E+000
4,569752290790522E+003	6,8722862E-001	2,0054927E+000
4,569852290789306E+003	6,8717623E-001	2,0035865E+000
4,569952290788104E+003	6,8711925E-001	2,0035865E+000
4,570052290786887E+003	6,8726909E-001	1,9978676E+000
4,570152290785685E+003	6,8731856E-001	2,0061283E+000
4,570252290784469E+003	6,8735963E-001	1,9997739E+000
4,570352290783252E+003	6,8717366E-001	2,0010448E+000
4,570452290782050E+003	6,8706721E-001	1,9997739E+000
4,570552290780834E+003	6,8714309E-001	2,0010448E+000
4,570652290779632E+003	6,8711752E-001	2,0042222E+000
4,570752290778415E+003	6,8714052E-001	1,9908779E+000
4,570852290777199E+003	6,8719602E-001	2,0010448E+000
4,570952290775997E+003	6,8729061E-001	1,9978676E+000
4,571052290774780E+003	6,8725169E-001	1,9985032E+000
4,571152290773578E+003	6,8717009E-001	1,9991385E+000
4,571252290772361E+003	6,8720192E-001	1,9997739E+000
4,571352290771145E+003	6,8719882E-001	2,0016801E+000
4,571452290769943E+003	6,8713421E-001	2,0010448E+000
4,571552290768726E+003	6,8714345E-001	1,9991385E+000
4,571652290767524E+003	6,8733168E-001	2,0035865E+000
4,571752290766308E+003	6,8715757E-001	2,0010448E+000
4,571852290765091E+003	6,8723840E-001	1,9965969E+000
4,571952290763889E+003	6,8721253E-001	2,0010448E+000
4,572052290762673E+003	6,8727911E-001	2,0067637E+000
4,572152290761471E+003	6,8734646E-001	2,0010448E+000
4,572252290760254E+003	6,8723387E-001	2,0061283E+000
4,572352290759038E+003	6,8705285E-001	2,0029511E+000
4,572452290757836E+003	6,8716460E-001	1,9985032E+000
4,572552290756619E+003	6,8754727E-001	2,0061283E+000
4,572652290755417E+003	6,8733758E-001	1,9997739E+000
4,572752290754201E+003	6,8740904E-001	2,0086701E+000
4,572852290752984E+003	6,8728161E-001	1,9997739E+000
4,572952290751782E+003	6,8720406E-001	2,0023158E+000
4,573052290750566E+003	6,8714994E-001	1,9934196E+000
4,573152290749364E+003	6,8726593E-001	1,9946904E+000
4,573252290748147E+003	6,8725431E-001	1,9965969E+000
4,573352290746931E+003	6,8718719E-001	2,0023158E+000
4,573452290745729E+003	6,8715662E-001	1,9972322E+000
4,573552290744512E+003	6,8709838E-001	2,0042222E+000
4,573652290743310E+003	6,8711299E-001	2,0067637E+000
4,573752290742093E+003	6,8723392E-001	2,0048575E+000
4,573852290740877E+003	6,8726397E-001	1,9991385E+000
4,573952290739675E+003	6,8720454E-001	2,0067637E+000
4,574052290738458E+003	6,8724692E-001	1,9985032E+000
4,574152290737256E+003	6,8721533E-001	2,0042222E+000
4,574252290736040E+003	6,8723583E-001	2,0004094E+000
4,574352290734823E+003	6,8719190E-001	2,0061283E+000
4,574452290733621E+003	6,8730587E-001	2,0086701E+000
4,574552290732405E+003	6,8720597E-001	1,9972322E+000
4,574652290731203E+003	6,8717188E-001	2,0035865E+000
4,574752290729986E+003	6,8723458E-001	2,0061283E+000
4,574852290728770E+003	6,8732971E-001	2,0016801E+000
4,574952290727568E+003	6,8725038E-001	1,9889716E+000
4,575052290726351E+003	6,8719178E-001	1,9997739E+000
4,575152290725149E+003	6,8724114E-001	2,0010448E+000
4,575252290723933E+003	6,8719053E-001	1,9953259E+000
4,575352290722716E+003	6,8715459E-001	1,9972322E+000
4,575452290721514E+003	6,8721676E-001	1,9921488E+000
4,575552290720298E+003	6,8736541E-001	1,9991385E+000
4,575652290719096E+003	6,8716651E-001	1,9902425E+000
4,575752290717879E+003	6,8725044E-001	2,0004094E+000
4,575852290716663E+003	6,8727064E-001	1,9997739E+000
4,575952290715461E+003	6,8716323E-001	2,0004094E+000
4,576052290714244E+003	6,8706733E-001	2,0035865E+000
4,576152290713042E+003	6,8729800E-001	1,9946904E+000
4,576252290711825E+003	6,8724334E-001	2,0016801E+000
4,576352290710609E+003	6,8718022E-001	2,0067637E+000
4,576452290709407E+003	6,8711698E-001	1,9915133E+000
4,576552290708190E+003	6,8730909E-001	1,9997739E+000
4,576652290706988E+003	6,8717557E-001	2,0073991E+000
4,576752290705772E+003	6,8724239E-001	2,0004094E+000
4,576852290704555E+003	6,8735641E-001	1,9991385E+000
4,576952290703353E+003	6,8729955E-001	2,0035865E+000
4,577052290702137E+003	6,8723691E-001	2,0029511E+000
4,577152290700935E+003	6,8722105E-001	2,0029511E+000
4,577252290699718E+003	6,8728596E-001	1,9908779E+000
4,577352290698502E+003	6,8712884E-001	2,0004094E+000
4,577452290697300E+003	6,8722540E-001	1,9985032E+000
4,577552290696083E+003	6,8720299E-001	2,0080347E+000
4,577652290694881E+003	6,8723023E-001	1,9978676E+000
4,577752290693665E+003	6,8727702E-001	2,0137534E+000
4,577852290692448E+003	6,8722236E-001	2,0080347E+000
4,577952290691246E+003	6,8727589E-001	1,9940550E+000
4,578052290690030E+003	6,8727863E-001	2,0016801E+000
4,578152290688828E+003	6,8714440E-001	1,9946904E+000
4,578252290687611E+003	6,8722051E-001	2,0080347E+000
4,578352290686395E+003	6,8714601E-001	1,9991385E+000
4,578452290685193E+003	6,8732148E-001	1,9972322E+000
4,578552290683976E+003	6,8712288E-001	2,0035865E+000
4,578652290682774E+003	6,8731576E-001	2,0061283E+000
4,578752290681558E+003	6,8726969E-001	1,9908779E+000
4,578852290680341E+003	6,8727177E-001	2,0105762E+000
4,578952290679139E+003	6,8731284E-001	1,9985032E+000
4,579052290677922E+003	6,8715167E-001	2,0023158E+000
4,579152290676720E+003	6,8718779E-001	1,9985032E+000
4,579252290675504E+003	6,8719316E-001	2,0016801E+000
4,579352290674287E+003	6,8714726E-001	1,9959613E+000
4,579452290673085E+003	6,8727350E-001	2,0073991E+000
4,579552290671869E+003	6,8710250E-001	1,9978676E+000
4,579652290670667E+003	6,8715823E-001	2,0067637E+000
4,579752290669450E+003	6,8711340E-001	2,0137534E+000
4,579852290668234E+003	6,8736696E-001	1,9991385E+000
4,579952290667032E+003	6,8717724E-001	2,0054927E+000
4,580052290665815E+003	6,8723702E-001	1,9997739E+000
4,580152290664613E+003	6,8721163E-001	2,0010448E+000
4,580252290663397E+003	6,8718719E-001	2,0023158E+000
4,580352290662180E+003	6,8721181E-001	2,0004094E+000
4,580452290660978E+003	6,8723792E-001	2,0016801E+000
4,580552290659762E+003	6,8711782E-001	1,9985032E+000
4,580652290658560E+003	6,8715119E-001	1,9985032E+000
4,580752290657343E+003	6,8720394E-001	2,0023158E+000
4,580852290656127E+003	6,8727344E-001	2,0048575E+000
4,580952290654925E+003	6,8715471E-001	2,0042222E+000
4,581052290653708E+003	6,8722951E-001	2,0035865E+000
4,581152290652506E+003	6,8714327E-001	2,0054927E+000
4,581252290651290E+003	6,8727380E-001	1,9959613E+000
4,581352290650073E+003	6,8707979E-001	2,0073991E+000
4,581452290648871E+003	6,8719280E-001	2,0004094E+000
4,581552290647654E+003	6,8738770E-001	1,9953259E+000
4,581652290646452E+003	6,8720043E-001	1,9972322E+000
4,581752290645236E+003	6,8728268E-001	2,0080347E+000
4,581852290644019E+003	6,8727732E-001	2,0010448E+000
4,581952290642817E+003	6,8719536E-001	2,0048575E+000
4,582052290641601E+003	6,8712580E-001	2,0004094E+000
4,582152290640399E+003	6,8715876E-001	1,9997739E+000
4,582252290639182E+003	6,8720275E-001	1,9991385E+000
4,582352290637966E+003	6,8731791E-001	2,0016801E+000
4,582452290636764E+003	6,8731570E-001	2,0099409E+000
4,582552290635547E+003	6,8732232E-001	2,0054927E+000
4,582652290634345E+003	6,8703759E-001	2,0029511E+000
4,582752290633129E+003	6,8712074E-001	2,0004094E+000
4,582852290631912E+003	6,8718147E-001	2,0023158E+000
4,582952290630710E+003	6,8722206E-001	1,9965969E+000
4,583052290629494E+003	6,8712825E-001	1,9985032E+000
4,583152290628292E+003	6,8715656E-001	1,9985032E+000
4,583252290627075E+003	6,8719065E-001	2,0093055E+000
4,583352290625859E+003	6,8723679E-001	1,9946904E+000
4,583452290624657E+003	6,8723845E-001	2,0010448E+000
4,583552290623440E+003	6,8721479E-001	2,0029511E+000
4,583652290622238E+003	6,8698019E-001	2,0073991E+000
4,583752290621022E+003	6,8711084E-001	2,0118473E+000
4,583852290619805E+003	6,8713087E-001	1,9946904E+000
4,583952290618603E+003	6,8712562E-001	2,0010448E+000
4,584052290617386E+003	6,8720216E-001	2,0035865E+000
4,584152290616184E+003	6,8717581E-001	2,0016801E+000
4,584252290614968E+003	6,8724298E-001	2,0054927E+000
4,584352290613751E+003	6,8714058E-001	1,9965969E+000
4,584452290612549E+003	6,8726599E-001	2,0023158E+000
4,584552290611333E+003	6,8725520E-001	2,0004094E+000
4,584652290610131E+003	6,8721807E-001	1,9972322E+000
4,584752290608914E+003	6,8730634E-001	1,9972322E+000
4,584852290607698E+003	6,8713021E-001	1,9921488E+000
4,584952290606496E+003	6,8737113E-001	1,9953259E+000
4,585052290605279E+003	6,8719590E-001	2,0010448E+000
4,585152290604077E+003	6,8719333E-001	2,0004094E+000
4,585252290602861E+003	6,8720514E-001	1,9959613E+000
4,585352290601644E+003	6,8707192E-001	2,0016801E+000
4,585452290600442E+003	6,8722880E-001	2,0029511E+000
4,585552290599226E+003	6,8718660E-001	2,0054927E+000
4,585652290598024E+003	6,8734568E-001	1,9997739E+000
4,585752290596807E+003	6,8730867E-001	1,9978676E+000
4,585852290595591E+003	6,8720555E-001	1,9965969E+000
4,585952290594389E+003	6,8715501E-001	2,0067637E+000
4,586052290593172E+003	6,8715662E-001	2,0010448E+000
4,586152290591970E+003	6,8728715E-001	1,9953259E+000
4,586252290590754E+003	6,8727928E-001	2,0016801E+000
4,586352290589537E+003	6,8723118E-001	2,0023158E+000
4,586452290588335E+003	6,8719941E-001	1,9978676E+000
4,586552290587118E+003	6,8715185E-001	2,0010448E+000
4,586652290585916E+003	6,8739015E-001	1,9953259E+000
4,586752290584700E+003	6,8723768E-001	2,0035865E+000
4,586852290583483E+003	6,8720007E-001	2,0054927E+000
4,586952290582281E+003	6,8713802E-001	1,9927841E+000
4,587052290581065E+003	6,8723941E-001	2,0029511E+000
4,587152290579863E+003	6,8724513E-001	2,0061283E+000
4,587252290578646E+003	6,8716884E-001	2,0029511E+000
4,587352290577430E+003	6,8729138E-001	2,0016801E+000
4,587452290576228E+003	6,8709856E-001	1,9991385E+000
4,587552290575011E+003	6,8723816E-001	1,9991385E+000
4,587652290573809E+003	6,8725729E-001	2,0029511E+000
4,587752290572593E+003	6,8711388E-001	2,0061283E+000
4,587852290571376E+003	6,8717086E-001	1,9953259E+000
4,587952290570174E+003	6,8721646E-001	1,9965969E+000
4,588052290568958E+003	6,8701947E-001	1,9991385E+000
4,588152290567756E+003	6,8722594E-001	2,0023158E+000
4,588252290566539E+003	6,8722898E-001	2,0061283E+000
4,588352290565323E+003	6,8724960E-001	1,9991385E+000
4,588452290564121E+003	6,8707454E-001	2,0067637E+000
4,588552290562904E+003	6,8726057E-001	1,9997739E+000
4,588652290561702E+003	6,8720770E-001	2,0086701E+000
4,588752290560486E+003	6,8716526E-001	1,9877007E+000
4,588852290559269E+003	6,8712944E-001	1,9985032E+000
4,588952290558067E+003	6,8720317E-001	2,0067637E+000
4,589052290556850E+003	6,8707752E-001	1,9985032E+000
4,589152290555649E+003	6,8713200E-001	1,9959613E+000
4,589252290554432E+003	6,8716949E-001	1,9972322E+000
4,589352290553215E+003	6,8726242E-001	2,0131180E+000
4,589452290552013E+003	6,8715698E-001	2,0010448E+000
4,589552290550797E+003	6,8714577E-001	2,0042222E+000
4,589652290549595E+003	6,8706781E-001	1,9927841E+000
4,589752290548378E+003	6,8729341E-001	2,0016801E+000
4,589852290547162E+003	6,8721938E-001	2,0080347E+000
4,589952290545960E+003	6,8731892E-001	1,9985032E+000
4,590052290544743E+003	6,8720418E-001	1,9991385E+000
4,590152290543541E+003	6,8725896E-001	2,0023158E+000
4,590252290542325E+003	6,8716520E-001	2,0029511E+000
4,590352290541108E+003	6,8709260E-001	2,0029511E+000
4,590452290539906E+003	6,8715340E-001	2,0023158E+000
4,590552290538690E+003	6,8717557E-001	2,0048575E+000
4,590652290537488E+003	6,8719798E-001	1,9965969E+000
4,590752290536271E+003	6,8715650E-001	1,9946904E+000
4,590852290535055E+003	6,8711531E-001	1,9978676E+000
4,590952290533853E+003	6,8716884E-001	2,0073991E+000
4,591052290532636E+003	6,8714893E-001	1,9991385E+000
4,591152290531434E+003	6,8716192E-001	1,9940550E+000
4,591252290530218E+003	6,8716693E-001	2,0016801E+000
4,591352290529001E+003	6,8720067E-001	2,0010448E+000
4,591452290527799E+003	6,8717623E-001	2,0004094E+000
4,591552290526583E+003	6,8722808E-001	1,9934196E+000
4,591652290525381E+003	6,8720978E-001	2,0010448E+000
4,591752290524164E+003	6,8710637E-001	1,9934196E+000
