time/s	<Ewe/V>	I/mA	
2,662952332728164E+003	7,1861380E-001	1,9877007E+000
2,663052332725638E+003	7,1840882E-001	1,9953259E+000
2,663152332723112E+003	7,1851099E-001	1,9953259E+000
2,663252332720585E+003	7,1803635E-001	1,9915133E+000
2,663352332718059E+003	7,1884209E-001	2,0023158E+000
2,663452332715533E+003	7,1906316E-001	1,9953259E+000
2,663552332713007E+003	7,1876329E-001	1,9915133E+000
2,663652332710481E+003	7,1884274E-001	1,9946904E+000
2,663752332707954E+003	7,1838802E-001	1,9946904E+000
2,663852332705428E+003	7,1854419E-001	1,9953259E+000
2,663952332702902E+003	7,1872652E-001	1,9927841E+000
2,664052332700376E+003	7,1855628E-001	1,9934196E+000
2,664152332697849E+003	7,1844125E-001	1,9946904E+000
2,664252332695323E+003	7,1876967E-001	1,9946904E+000
2,664352332692797E+003	7,1875304E-001	1,9908779E+000
2,664452332690271E+003	7,1897459E-001	2,0023158E+000
2,664552332687745E+003	7,1862274E-001	1,9921488E+000
2,664652332685218E+003	7,1881908E-001	2,0004094E+000
2,664752332682692E+003	7,1836293E-001	1,9889716E+000
2,664852332680166E+003	7,1863693E-001	1,9940550E+000
2,664952332677640E+003	7,1876693E-001	1,9908779E+000
2,665052332675114E+003	7,1856052E-001	1,9896070E+000
2,665152332672587E+003	7,1861714E-001	1,9934196E+000
2,665252332670061E+003	7,1849704E-001	1,9953259E+000
2,665352332667535E+003	7,1864086E-001	1,9908779E+000
2,665452332665009E+003	7,1867007E-001	1,9934196E+000
2,665552332662483E+003	7,1855092E-001	1,9985032E+000
2,665652332659956E+003	7,1864402E-001	1,9921488E+000
2,665752332657430E+003	7,1878070E-001	1,9991385E+000
2,665852332654904E+003	7,1874267E-001	1,9972322E+000
2,665952332652378E+003	7,1887100E-001	1,9940550E+000
2,666052332649851E+003	7,1866506E-001	1,9940550E+000
2,666152332647325E+003	7,1849996E-001	1,9794401E+000
2,666252332644799E+003	7,1838874E-001	1,9813464E+000
2,666352332642273E+003	7,1892160E-001	1,9915133E+000
2,666452332639747E+003	7,1855819E-001	1,9870653E+000
2,666552332637220E+003	7,1862656E-001	1,9946904E+000
2,666652332634694E+003	7,1887511E-001	2,0023158E+000
2,666752332632168E+003	7,1852601E-001	1,9883362E+000
2,666852332629642E+003	7,1874028E-001	1,9896070E+000
2,666952332627116E+003	7,1851766E-001	1,9883362E+000
2,667052332624589E+003	7,1880823E-001	1,9902425E+000
2,667152332622063E+003	7,1856904E-001	1,9997739E+000
2,667252332619537E+003	7,1863711E-001	1,9940550E+000
2,667352332617011E+003	7,1846426E-001	1,9915133E+000
2,667452332614484E+003	7,1878356E-001	1,9870653E+000
2,667552332611958E+003	7,1883470E-001	1,9915133E+000
2,667652332609432E+003	7,1850371E-001	1,9921488E+000
2,667752332606906E+003	7,1885526E-001	1,9934196E+000
2,667852332604380E+003	7,1876472E-001	1,9921488E+000
2,667952332601853E+003	7,1868390E-001	1,9896070E+000
2,668052332599327E+003	7,1904010E-001	1,9972322E+000
2,668152332596801E+003	7,1857274E-001	1,9927841E+000
2,668252332594275E+003	7,1854037E-001	1,9864298E+000
2,668352332591749E+003	7,1886510E-001	1,9921488E+000
2,668452332589222E+003	7,1847028E-001	1,9921488E+000
2,668552332586696E+003	7,1880293E-001	1,9845235E+000
2,668652332584170E+003	7,1864009E-001	1,9927841E+000
2,668752332581644E+003	7,1892995E-001	1,9908779E+000
2,668852332579118E+003	7,1870035E-001	1,9921488E+000
2,668952332576591E+003	7,1841186E-001	1,9946904E+000
2,669052332574065E+003	7,1852076E-001	1,9927841E+000
2,669152332571539E+003	7,1877885E-001	1,9915133E+000
2,669252332569013E+003	7,1853453E-001	1,9953259E+000
2,669352332566486E+003	7,1887726E-001	1,9959613E+000
2,669452332563960E+003	7,1855438E-001	1,9902425E+000
2,669552332561434E+003	7,1866012E-001	1,9921488E+000
2,669652332558908E+003	7,1919596E-001	1,9972322E+000
2,669752332556382E+003	7,1899694E-001	1,9845235E+000
2,669852332553855E+003	7,1849102E-001	1,9851590E+000
2,669952332551329E+003	7,1890825E-001	1,9946904E+000
2,670052332548803E+003	7,1861780E-001	1,9927841E+000
2,670152332546277E+003	7,1864724E-001	1,9915133E+000
2,670252332543751E+003	7,1901518E-001	1,9946904E+000
2,670352332541224E+003	7,1861529E-001	1,9921488E+000
2,670452332538698E+003	7,1880507E-001	1,9883362E+000
2,670552332536172E+003	7,1888649E-001	1,9896070E+000
2,670652332533646E+003	7,1887374E-001	1,9921488E+000
2,670752332531119E+003	7,1860880E-001	1,9857944E+000
2,670852332528593E+003	7,1811438E-001	1,9915133E+000
2,670952332526067E+003	7,1884501E-001	1,9921488E+000
2,671052332523541E+003	7,1826869E-001	1,9908779E+000
2,671152332521015E+003	7,1877271E-001	1,9940550E+000
2,671252332518488E+003	7,1854389E-001	2,0004094E+000
2,671352332515962E+003	7,1879125E-001	1,9921488E+000
2,671452332513436E+003	7,1851397E-001	1,9864298E+000
2,671552332510910E+003	7,1883798E-001	1,9915133E+000
2,671652332508384E+003	7,1836525E-001	1,9908779E+000
2,671752332505857E+003	7,1866959E-001	1,9991385E+000
2,671852332503331E+003	7,1871048E-001	1,9870653E+000
2,671952332500805E+003	7,1899545E-001	1,9946904E+000
2,672052332498279E+003	7,1863931E-001	1,9927841E+000
2,672152332495752E+003	7,1894222E-001	1,9927841E+000
2,672252332493226E+003	7,1893322E-001	1,9883362E+000
2,672352332490700E+003	7,1860135E-001	1,9889716E+000
2,672452332488174E+003	7,1873993E-001	1,9934196E+000
2,672552332485648E+003	7,1866775E-001	1,9915133E+000
2,672652332483121E+003	7,1881717E-001	1,9934196E+000
2,672752332480595E+003	7,1857393E-001	1,9965969E+000
2,672852332478069E+003	7,1874589E-001	1,9940550E+000
2,672952332475543E+003	7,1903372E-001	1,9864298E+000
2,673052332473017E+003	7,1881580E-001	1,9915133E+000
2,673152332470490E+003	7,1885478E-001	1,9965969E+000
2,673252332467964E+003	7,1875280E-001	1,9946904E+000
2,673352332465438E+003	7,1864116E-001	1,9838881E+000
2,673452332462912E+003	7,1883547E-001	1,9870653E+000
2,673552332460386E+003	7,1883172E-001	1,9838881E+000
2,673652332457859E+003	7,1838832E-001	1,9832528E+000
2,673752332455333E+003	7,1857154E-001	2,0035865E+000
2,673852332452807E+003	7,1886247E-001	1,9877007E+000
2,673952332450281E+003	7,1875322E-001	1,9940550E+000
2,674052332447754E+003	7,1847433E-001	1,9896070E+000
2,674152332445228E+003	7,1864712E-001	1,9991385E+000
2,674252332442702E+003	7,1877074E-001	1,9902425E+000
2,674352332440176E+003	7,1863353E-001	1,9940550E+000
2,674452332437650E+003	7,1847099E-001	1,9902425E+000
2,674552332435123E+003	7,1842533E-001	1,9864298E+000
2,674652332432597E+003	7,1882612E-001	1,9940550E+000
2,674752332430071E+003	7,1889484E-001	1,9927841E+000
2,674852332427545E+003	7,1854919E-001	1,9927841E+000
2,674952332425019E+003	7,1872240E-001	1,9921488E+000
2,675052332422492E+003	7,1883726E-001	1,9864298E+000
2,675152332419966E+003	7,1868128E-001	1,9965969E+000
2,675252332417440E+003	7,1878284E-001	1,9908779E+000
2,675352332414914E+003	7,1887082E-001	1,9940550E+000
2,675452332412387E+003	7,1889210E-001	1,9972322E+000
2,675552332409861E+003	7,1888483E-001	1,9902425E+000
2,675652332407335E+003	7,1855003E-001	1,9877007E+000
2,675752332404809E+003	7,1848810E-001	1,9934196E+000
2,675852332402283E+003	7,1840572E-001	1,9946904E+000
2,675952332399756E+003	7,1892047E-001	1,9883362E+000
2,676052332397230E+003	7,1857744E-001	1,9908779E+000
2,676152332394704E+003	7,1863937E-001	1,9915133E+000
2,676252332392178E+003	7,1899736E-001	1,9902425E+000
2,676352332389652E+003	7,1869826E-001	1,9978676E+000
2,676452332387125E+003	7,1830010E-001	1,9908779E+000
2,676552332384599E+003	7,1875829E-001	1,9813464E+000
2,676652332382073E+003	7,1881402E-001	1,9934196E+000
2,676752332379547E+003	7,1855658E-001	1,9902425E+000
2,676852332377021E+003	7,1874845E-001	1,9946904E+000
2,676952332374494E+003	7,1860945E-001	1,9934196E+000
2,677052332371968E+003	7,1881670E-001	1,9953259E+000
2,677152332369442E+003	7,1874535E-001	1,9921488E+000
2,677252332366916E+003	7,1824872E-001	1,9991385E+000
2,677352332364389E+003	7,1850896E-001	1,9927841E+000
2,677452332361863E+003	7,1863192E-001	1,9940550E+000
2,677552332359337E+003	7,1897411E-001	1,9870653E+000
2,677652332356811E+003	7,1878904E-001	1,9889716E+000
2,677752332354285E+003	7,1852458E-001	1,9934196E+000
2,677852332351758E+003	7,1889555E-001	1,9953259E+000
2,677952332349232E+003	7,1848553E-001	1,9997739E+000
2,678052332346706E+003	7,1875960E-001	1,9864298E+000
2,678152332344180E+003	7,1854460E-001	1,9883362E+000
2,678252332341654E+003	7,1875274E-001	1,9845235E+000
2,678352332339127E+003	7,1864218E-001	1,9959613E+000
2,678452332336601E+003	7,1870917E-001	1,9915133E+000
2,678552332334075E+003	7,1853054E-001	1,9940550E+000
2,678652332331549E+003	7,1913230E-001	1,9851590E+000
2,678752332329022E+003	7,1901381E-001	1,9870653E+000
2,678852332326496E+003	7,1847171E-001	1,9946904E+000
2,678952332323970E+003	7,1856129E-001	1,9902425E+000
2,679052332321444E+003	7,1867436E-001	1,9838881E+000
2,679152332318918E+003	7,1843034E-001	1,9908779E+000
2,679252332316391E+003	7,1841735E-001	1,9940550E+000
2,679352332313865E+003	7,1858734E-001	1,9940550E+000
2,679452332311339E+003	7,1851814E-001	1,9883362E+000
2,679552332308813E+003	7,1842271E-001	2,0004094E+000
2,679652332306287E+003	7,1868569E-001	1,9864298E+000
2,679752332303760E+003	7,1879739E-001	2,0010448E+000
2,679852332301234E+003	7,1864414E-001	1,9953259E+000
2,679952332298708E+003	7,1877432E-001	1,9870653E+000
2,680052332296182E+003	7,1880358E-001	1,9908779E+000
2,680152332293655E+003	7,1874166E-001	1,9946904E+000
2,680252332291129E+003	7,1851641E-001	1,9851590E+000
2,680352332288603E+003	7,1877992E-001	1,9819819E+000
2,680452332286077E+003	7,1867675E-001	1,9946904E+000
2,680552332283551E+003	7,1882063E-001	2,0004094E+000
2,680652332281024E+003	7,1857578E-001	1,9883362E+000
2,680752332278498E+003	7,1891475E-001	1,9959613E+000
2,680852332275972E+003	7,1853441E-001	1,9838881E+000
2,680952332273446E+003	7,1885425E-001	1,9927841E+000
2,681052332270920E+003	7,1885949E-001	1,9845235E+000
2,681152332268393E+003	7,1865684E-001	1,9845235E+000
2,681252332265867E+003	7,1881694E-001	1,9908779E+000
2,681352332263341E+003	7,1864235E-001	1,9965969E+000
2,681452332260815E+003	7,1879774E-001	1,9889716E+000
2,681552332258289E+003	7,1855599E-001	2,0029511E+000
2,681652332255762E+003	7,1877718E-001	1,9953259E+000
2,681752332253236E+003	7,1855927E-001	1,9934196E+000
2,681852332250710E+003	7,1827370E-001	1,9877007E+000
2,681952332248184E+003	7,1878111E-001	1,9927841E+000
2,682052332245657E+003	7,1868336E-001	1,9946904E+000
2,682152332243131E+003	7,1881765E-001	1,9934196E+000
2,682252332240605E+003	7,1834278E-001	1,9807107E+000
2,682352332238079E+003	7,1863788E-001	1,9877007E+000
2,682452332235553E+003	7,1840054E-001	1,9965969E+000
2,682552332233026E+003	7,1887684E-001	1,9965969E+000
2,682652332230500E+003	7,1883702E-001	1,9915133E+000
2,682752332227974E+003	7,1847671E-001	1,9927841E+000
2,682852332225448E+003	7,1842670E-001	1,9883362E+000
2,682952332222922E+003	7,1865469E-001	1,9883362E+000
2,683052332220395E+003	7,1889216E-001	1,9915133E+000
2,683152332217869E+003	7,1871030E-001	1,9953259E+000
2,683252332215343E+003	7,1852875E-001	1,9959613E+000
2,683352332212817E+003	7,1856552E-001	1,9915133E+000
2,683452332210290E+003	7,1868157E-001	1,9883362E+000
2,683552332207764E+003	7,1868891E-001	1,9877007E+000
2,683652332205238E+003	7,1860725E-001	2,0010448E+000
2,683752332202712E+003	7,1872634E-001	1,9857944E+000
2,683852332200186E+003	7,1856320E-001	1,9870653E+000
2,683952332197659E+003	7,1840656E-001	1,9908779E+000
2,684052332195133E+003	7,1853811E-001	1,9921488E+000
2,684152332192607E+003	7,1819907E-001	1,9889716E+000
2,684252332190081E+003	7,1856529E-001	1,9896070E+000
2,684352332187555E+003	7,1893477E-001	1,9870653E+000
2,684452332185028E+003	7,1876830E-001	1,9877007E+000
2,684552332182502E+003	7,1855235E-001	1,9985032E+000
2,684652332179976E+003	7,1850514E-001	1,9997739E+000
2,684752332177450E+003	7,1886283E-001	1,9915133E+000
2,684852332174924E+003	7,1859062E-001	1,9889716E+000
2,684952332172397E+003	7,1892977E-001	1,9921488E+000
2,685052332169871E+003	7,1831739E-001	1,9959613E+000
2,685152332167345E+003	7,1868926E-001	1,9864298E+000
2,685252332164819E+003	7,1861523E-001	1,9857944E+000
2,685352332162292E+003	7,1881306E-001	1,9902425E+000
2,685452332159766E+003	7,1843642E-001	1,9940550E+000
2,685552332157240E+003	7,1872222E-001	1,9978676E+000
2,685652332154714E+003	7,1868742E-001	1,9991385E+000
2,685752332152188E+003	7,1873069E-001	1,9889716E+000
2,685852332149661E+003	7,1903431E-001	1,9959613E+000
2,685952332147135E+003	7,1903992E-001	1,9940550E+000
2,686052332144609E+003	7,1867138E-001	1,9877007E+000
2,686152332142083E+003	7,1851194E-001	1,9915133E+000
2,686252332139557E+003	7,1889508E-001	1,9832528E+000
2,686352332137030E+003	7,1871698E-001	1,9883362E+000
2,686452332134504E+003	7,1854544E-001	1,9902425E+000
2,686552332131978E+003	7,1880829E-001	1,9915133E+000
2,686652332129452E+003	7,1854270E-001	1,9908779E+000
2,686752332126925E+003	7,1868348E-001	1,9921488E+000
2,686852332124399E+003	7,1883726E-001	1,9864298E+000
2,686952332121873E+003	7,1895224E-001	1,9978676E+000
2,687052332119347E+003	7,1882617E-001	1,9927841E+000
2,687152332116821E+003	7,1848953E-001	1,9959613E+000
2,687252332114294E+003	7,1890771E-001	1,9927841E+000
2,687352332111768E+003	7,1846789E-001	1,9934196E+000
2,687452332109242E+003	7,1864772E-001	1,9927841E+000
2,687552332106716E+003	7,1893734E-001	1,9940550E+000
2,687652332104190E+003	7,1850222E-001	1,9889716E+000
2,687752332101663E+003	7,1879143E-001	1,9965969E+000
2,687852332099137E+003	7,1866339E-001	1,9953259E+000
2,687952332096611E+003	7,1894658E-001	1,9896070E+000
2,688052332094085E+003	7,1876526E-001	1,9889716E+000
2,688152332091558E+003	7,1864861E-001	1,9908779E+000
2,688252332089032E+003	7,1875203E-001	1,9851590E+000
2,688352332086506E+003	7,1870369E-001	1,9959613E+000
2,688452332083980E+003	7,1866745E-001	1,9877007E+000
2,688552332081454E+003	7,1904469E-001	1,9864298E+000
2,688652332078927E+003	7,1881151E-001	2,0023158E+000
2,688752332076401E+003	7,1871531E-001	1,9896070E+000
2,688852332073875E+003	7,1865070E-001	1,9896070E+000
2,688952332071349E+003	7,1875584E-001	1,9915133E+000
2,689052332068823E+003	7,1849900E-001	1,9864298E+000
2,689152332066296E+003	7,1870393E-001	1,9857944E+000
2,689252332063770E+003	7,1872848E-001	1,9889716E+000
2,689352332061244E+003	7,1884942E-001	1,9934196E+000
2,689452332058718E+003	7,1866405E-001	1,9870653E+000
2,689552332056192E+003	7,1837664E-001	1,9857944E+000
2,689652332053665E+003	7,1888661E-001	1,9991385E+000
2,689752332051139E+003	7,1849734E-001	1,9927841E+000
2,689852332048613E+003	7,1862441E-001	1,9902425E+000
2,689952332046087E+003	7,1892947E-001	2,0004094E+000
2,690052332043560E+003	7,1863657E-001	1,9972322E+000
2,690152332041034E+003	7,1896797E-001	1,9857944E+000
2,690252332038508E+003	7,1877331E-001	1,9883362E+000
2,690352332035982E+003	7,1861827E-001	1,9940550E+000
2,690452332033456E+003	7,1856958E-001	1,9934196E+000
2,690552332030929E+003	7,1887201E-001	1,9997739E+000
2,690652332028403E+003	7,1895969E-001	1,9965969E+000
2,690752332025877E+003	7,1907592E-001	1,9889716E+000
2,690852332023351E+003	7,1852839E-001	1,9934196E+000
2,690952332020825E+003	7,1873713E-001	1,9883362E+000
2,691052332018298E+003	7,1882510E-001	1,9940550E+000
2,691152332015772E+003	7,1863914E-001	1,9978676E+000
2,691252332013246E+003	7,1868008E-001	1,9991385E+000
2,691352332010720E+003	7,1846509E-001	1,9940550E+000
2,691452332008193E+003	7,1881932E-001	1,9902425E+000
2,691552332005667E+003	7,1884114E-001	1,9915133E+000
2,691652332003141E+003	7,1824586E-001	1,9889716E+000
2,691752332000615E+003	7,1826053E-001	1,9978676E+000
2,691852331998089E+003	7,1853232E-001	1,9927841E+000
2,691952331995562E+003	7,1867764E-001	1,9908779E+000
2,692052331993036E+003	7,1845359E-001	1,9896070E+000
2,692152331990510E+003	7,1871650E-001	1,9902425E+000
2,692252331987984E+003	7,1877939E-001	2,0023158E+000
2,692352331985458E+003	7,1873891E-001	2,0061283E+000
2,692452331982931E+003	7,1861750E-001	2,0061283E+000
2,692552331980405E+003	7,1873015E-001	1,9927841E+000
2,692652331977879E+003	7,1885884E-001	1,9946904E+000
2,692752331975353E+003	7,1882266E-001	1,9889716E+000
2,692852331972827E+003	7,1874368E-001	1,9972322E+000
2,692952331970300E+003	7,1889389E-001	1,9889716E+000
2,693052331967774E+003	7,1872526E-001	1,9845235E+000
2,693152331965248E+003	7,1889657E-001	1,9946904E+000
2,693252331962722E+003	7,1858317E-001	1,9946904E+000
2,693352331960195E+003	7,1870857E-001	1,9915133E+000
2,693452331957669E+003	7,1879542E-001	1,9921488E+000
2,693552331955143E+003	7,1842664E-001	1,9927841E+000
2,693652331952617E+003	7,1874845E-001	1,9927841E+000
2,693752331950091E+003	7,1880901E-001	1,9883362E+000
2,693852331947564E+003	7,1878904E-001	1,9927841E+000
2,693952331945038E+003	7,1854383E-001	1,9883362E+000
2,694052331942512E+003	7,1870565E-001	1,9927841E+000
2,694152331939986E+003	7,1861845E-001	1,9908779E+000
2,694252331937460E+003	7,1884322E-001	1,9953259E+000
2,694352331934933E+003	7,1875685E-001	1,9889716E+000
2,694452331932407E+003	7,1849686E-001	1,9915133E+000
2,694552331929881E+003	7,1892256E-001	1,9915133E+000
2,694652331927355E+003	7,1852332E-001	1,9864298E+000
2,694752331924828E+003	7,1867430E-001	1,9902425E+000
2,694852331922302E+003	7,1881551E-001	1,9813464E+000
2,694952331919776E+003	7,1854842E-001	1,9915133E+000
2,695052331917250E+003	7,1854913E-001	1,9883362E+000
2,695152331914724E+003	7,1884543E-001	1,9927841E+000
2,695252331912197E+003	7,1862042E-001	1,9915133E+000
2,695352331909671E+003	7,1857613E-001	1,9946904E+000
2,695452331907145E+003	7,1879399E-001	1,9934196E+000
2,695552331904619E+003	7,1862859E-001	1,9972322E+000
2,695652331902093E+003	7,1851885E-001	1,9953259E+000
2,695752331899566E+003	7,1867615E-001	1,9819819E+000
2,695852331897040E+003	7,1891475E-001	1,9883362E+000
2,695952331894514E+003	7,1883607E-001	1,9902425E+000
2,696052331891988E+003	7,1900272E-001	1,9972322E+000
2,696152331889461E+003	7,1893746E-001	1,9908779E+000
2,696252331886935E+003	7,1903068E-001	1,9940550E+000
2,696352331884409E+003	7,1874821E-001	1,9946904E+000
2,696452331881883E+003	7,1873641E-001	1,9807107E+000
2,696552331879357E+003	7,1885616E-001	1,9908779E+000
2,696652331876830E+003	7,1895838E-001	1,9908779E+000
2,696752331874304E+003	7,1878195E-001	1,9915133E+000
2,696852331871778E+003	7,1867943E-001	1,9940550E+000
2,696952331869252E+003	7,1892756E-001	1,9927841E+000
2,697052331866726E+003	7,1853387E-001	2,0023158E+000
2,697152331864199E+003	7,1857232E-001	2,0016801E+000
2,697252331861673E+003	7,1888411E-001	1,9845235E+000
2,697352331859147E+003	7,1856451E-001	1,9883362E+000
2,697452331856621E+003	7,1875787E-001	1,9965969E+000
2,697552331854095E+003	7,1861148E-001	1,9838881E+000
2,697652331851568E+003	7,1855778E-001	1,9889716E+000
2,697752331849042E+003	7,1874648E-001	1,9921488E+000
2,697852331846516E+003	7,1864808E-001	1,9883362E+000
2,697952331843990E+003	7,1866918E-001	1,9908779E+000
2,698052331841463E+003	7,1877062E-001	1,9953259E+000
2,698152331838937E+003	7,1857691E-001	1,9902425E+000
2,698252331836411E+003	7,1890533E-001	1,9985032E+000
2,698352331833885E+003	7,1887702E-001	1,9902425E+000
2,698452331831359E+003	7,1887708E-001	1,9889716E+000
2,698552331828832E+003	7,1898383E-001	1,9972322E+000
2,698652331826306E+003	7,1853566E-001	1,9845235E+000
2,698752331823780E+003	7,1863312E-001	1,9927841E+000
2,698852331821254E+003	7,1887487E-001	1,9889716E+000
2,698952331818728E+003	7,1876681E-001	1,9902425E+000
2,699052331816201E+003	7,1865976E-001	1,9889716E+000
2,699152331813675E+003	7,1894646E-001	1,9927841E+000
2,699252331811149E+003	7,1876043E-001	1,9915133E+000
2,699352331808623E+003	7,1876293E-001	1,9915133E+000
2,699452331806096E+003	7,1882915E-001	1,9864298E+000
2,699552331803570E+003	7,1859568E-001	1,9908779E+000
2,699652331801044E+003	7,1858400E-001	1,9883362E+000
2,699752331798518E+003	7,1872383E-001	1,9902425E+000
2,699852331795992E+003	7,1870345E-001	1,9940550E+000
2,699952331793465E+003	7,1897340E-001	1,9927841E+000
2,700052331790939E+003	7,1865511E-001	1,9915133E+000
2,700152331788413E+003	7,1900696E-001	1,9934196E+000
2,700252331785887E+003	7,1879762E-001	1,9985032E+000
2,700352331783361E+003	7,1867502E-001	1,9908779E+000
2,700452331780834E+003	7,1844542E-001	1,9870653E+000
2,700552331778308E+003	7,1858913E-001	1,9896070E+000
2,700652331775782E+003	7,1880549E-001	1,9985032E+000
2,700752331773256E+003	7,1866828E-001	1,9934196E+000
2,700852331770730E+003	7,1861100E-001	1,9908779E+000
2,700952331768203E+003	7,1865994E-001	1,9889716E+000
2,701052331765677E+003	7,1887130E-001	1,9896070E+000
2,701152331763151E+003	7,1918523E-001	1,9965969E+000
2,701252331760625E+003	7,1887296E-001	1,9940550E+000
2,701352331758098E+003	7,1875286E-001	1,9915133E+000
2,701452331755572E+003	7,1904695E-001	1,9877007E+000
2,701552331753046E+003	7,1848112E-001	1,9921488E+000
2,701652331750520E+003	7,1842182E-001	1,9857944E+000
2,701752331747994E+003	7,1890360E-001	1,9972322E+000
2,701852331745467E+003	7,1865612E-001	1,9915133E+000
2,701952331742941E+003	7,1877491E-001	1,9889716E+000
2,702052331740415E+003	7,1875817E-001	1,9883362E+000
2,702152331737889E+003	7,1890700E-001	1,9927841E+000
2,702252331735363E+003	7,1893579E-001	1,9985032E+000
2,702352331732836E+003	7,1883881E-001	1,9902425E+000
2,702452331730310E+003	7,1867520E-001	1,9965969E+000
2,702552331727784E+003	7,1854961E-001	1,9819819E+000
2,702652331725258E+003	7,1913093E-001	1,9959613E+000
2,702752331722731E+003	7,1883422E-001	1,9896070E+000
2,702852331720205E+003	7,1882170E-001	1,9908779E+000
2,702952331717679E+003	7,1889853E-001	1,9832528E+000
2,703052331715153E+003	7,1858740E-001	1,9902425E+000
2,703152331712627E+003	7,1880931E-001	1,9991385E+000
2,703252331710100E+003	7,1887726E-001	1,9902425E+000
2,703352331707574E+003	7,1890396E-001	1,9902425E+000
2,703452331705048E+003	7,1875250E-001	1,9927841E+000
2,703552331702522E+003	7,1896523E-001	1,9908779E+000
2,703652331699996E+003	7,1883833E-001	1,9921488E+000
2,703752331697469E+003	7,1886539E-001	1,9857944E+000
2,703852331694943E+003	7,1902424E-001	1,9915133E+000
2,703952331692417E+003	7,1877325E-001	1,9940550E+000
2,704052331689891E+003	7,1890509E-001	1,9877007E+000
2,704152331687364E+003	7,1854174E-001	1,9921488E+000
2,704252331684838E+003	7,1877366E-001	1,9915133E+000
2,704352331682312E+003	7,1885681E-001	1,9978676E+000
2,704452331679786E+003	7,1852058E-001	1,9921488E+000
2,704552331677260E+003	7,1892881E-001	1,9953259E+000
2,704652331674733E+003	7,1878779E-001	1,9896070E+000
2,704752331672207E+003	7,1898228E-001	1,9934196E+000
2,704852331669681E+003	7,1894372E-001	1,9940550E+000
2,704952331667155E+003	7,1863949E-001	1,9921488E+000
2,705052331664629E+003	7,1877563E-001	1,9889716E+000
2,705152331662102E+003	7,1881115E-001	1,9851590E+000
2,705252331659576E+003	7,1869010E-001	1,9896070E+000
2,705352331657050E+003	7,1855921E-001	1,9921488E+000
2,705452331654524E+003	7,1843714E-001	1,9934196E+000
2,705552331651998E+003	7,1881026E-001	1,9902425E+000
2,705652331649471E+003	7,1866196E-001	1,9877007E+000
2,705752331646945E+003	7,1879309E-001	1,9915133E+000
2,705852331644419E+003	7,1892029E-001	1,9959613E+000
2,705952331641893E+003	7,1883833E-001	1,9832528E+000
2,706052331639366E+003	7,1866053E-001	1,9985032E+000
2,706152331636840E+003	7,1867067E-001	1,9959613E+000
2,706252331634314E+003	7,1888828E-001	1,9908779E+000
2,706352331631788E+003	7,1853667E-001	1,9946904E+000
2,706452331629262E+003	7,1858972E-001	1,9927841E+000
2,706552331626735E+003	7,1867996E-001	1,9921488E+000
2,706652331624209E+003	7,1893823E-001	1,9991385E+000
2,706752331621683E+003	7,1874195E-001	1,9864298E+000
2,706852331619157E+003	7,1892035E-001	1,9896070E+000
2,706952331616631E+003	7,1899641E-001	1,9940550E+000
2,707052331614104E+003	7,1831578E-001	1,9864298E+000
2,707152331611578E+003	7,1899110E-001	1,9946904E+000
2,707252331609052E+003	7,1870553E-001	1,9857944E+000
2,707352331606526E+003	7,1873784E-001	1,9946904E+000
2,707452331603999E+003	7,1880186E-001	1,9927841E+000
2,707552331601473E+003	7,1870255E-001	1,9908779E+000
2,707652331598947E+003	7,1861321E-001	1,9908779E+000
2,707752331596421E+003	7,1870208E-001	1,9946904E+000
2,707852331593895E+003	7,1881551E-001	1,9896070E+000
2,707952331591368E+003	7,1888375E-001	1,9883362E+000
2,708052331588842E+003	7,1905148E-001	1,9965969E+000
2,708152331586316E+003	7,1871501E-001	1,9915133E+000
2,708252331583790E+003	7,1885467E-001	1,9908779E+000
2,708352331581264E+003	7,1891761E-001	1,9991385E+000
2,708452331578737E+003	7,1866429E-001	1,9896070E+000
2,708552331576211E+003	7,1890908E-001	1,9959613E+000
2,708652331573685E+003	7,1884358E-001	1,9915133E+000
2,708752331571159E+003	7,1868938E-001	1,9965969E+000
2,708852331568633E+003	7,1885031E-001	1,9953259E+000
2,708952331566106E+003	7,1872771E-001	1,9826171E+000
2,709052331563580E+003	7,1887881E-001	1,9921488E+000
2,709152331561054E+003	7,1871245E-001	1,9921488E+000
2,709252331558528E+003	7,1881264E-001	1,9927841E+000
2,709352331556001E+003	7,1845913E-001	1,9908779E+000
2,709452331553475E+003	7,1881729E-001	2,0054927E+000
2,709552331550949E+003	7,1898103E-001	1,9946904E+000
2,709652331548423E+003	7,1875149E-001	1,9896070E+000
2,709752331545897E+003	7,1877509E-001	1,9896070E+000
2,709852331543370E+003	7,1877950E-001	1,9915133E+000
2,709952331540844E+003	7,1892494E-001	1,9959613E+000
2,710052331538318E+003	7,1860486E-001	1,9908779E+000
2,710152331535792E+003	7,1900523E-001	1,9946904E+000
2,710252331533266E+003	7,1869379E-001	1,9896070E+000
2,710352331530739E+003	7,1883261E-001	1,9921488E+000
2,710452331528213E+003	7,1863770E-001	1,9902425E+000
2,710552331525687E+003	7,1900225E-001	1,9883362E+000
2,710652331523161E+003	7,1885043E-001	1,9965969E+000
2,710752331520634E+003	7,1849447E-001	1,9921488E+000
2,710852331518108E+003	7,1875018E-001	1,9870653E+000
2,710952331515582E+003	7,1861422E-001	1,9915133E+000
2,711052331513056E+003	7,1844184E-001	1,9959613E+000
