Ewe/V	<I>/mA
3,031233549118042E-001	-1,056687537785444E-003
3,041608631610870E-001	-1,029719360094990E-003
3,051643669605255E-001	-9,933771879354902E-004
3,061604499816895E-001	-9,796176713875136E-004
3,071205317974091E-001	-9,222885655152239E-004
3,081198036670685E-001	-9,175682789169172E-004
3,091169595718384E-001	-9,116385826670494E-004
3,101417422294617E-001	-8,877849624279351E-004
3,111431300640106E-001	-8,797955508808367E-004
3,121254444122314E-001	-8,258071344076912E-004
3,130589723587036E-001	-8,311091394040196E-004
3,141261339187622E-001	-8,025816829772062E-004
3,151413500308990E-001	-7,771149025715806E-004
3,161319196224213E-001	-7,747118655626120E-004
3,171272277832031E-001	-7,574700894327916E-004
3,181339204311371E-001	-7,199155216644181E-004
3,191364109516144E-001	-7,094198393127235E-004
3,200869262218475E-001	-6,804454568880972E-004
3,211456239223480E-001	-6,402434615189268E-004
3,221088349819183E-001	-6,404466703790202E-004
3,231155276298523E-001	-5,973430040491102E-004
3,241519629955292E-001	-6,142122819157263E-004
3,251650333404541E-001	-5,815629288573054E-004
3,261420428752899E-001	-5,318214035338322E-004
3,271010518074036E-001	-5,537117830506704E-004
3,281056284904480E-001	-5,239985789722975E-004
3,290955424308777E-001	-4,971672941193623E-004
3,301264643669128E-001	-4,763027940665448E-004
3,311109244823456E-001	-4,506901733384245E-004
3,321101963520050E-001	-4,376717504271837E-004
3,331084251403809E-001	-4,272881804306815E-004
3,341172933578491E-001	-3,512993097318229E-004
3,351303935050964E-001	-3,662952045021982E-004
3,360787332057953E-001	-3,142535770386829E-004
3,371406197547913E-001	-3,046383777801150E-004
3,381271660327911E-001	-2,975420200944472E-004
3,391296565532684E-001	-2,681380055677253E-004
3,401098847389221E-001	-2,487334511694249E-004
3,411123454570770E-001	-2,481154305956088E-004
3,420886993408203E-001	-2,165306132955415E-004
3,431214988231659E-001	-1,917496802289077E-004
3,441144526004791E-001	-1,714984371083408E-004
3,451412916183472E-001	-1,327636001919590E-004
3,461437821388245E-001	-1,111334905081424E-004
3,471133708953857E-001	-1,169233723457293E-004
3,481307029724121E-001	-8,730198820107503E-005
3,491331338882446E-001	-3,192914985395096E-005
3,501175940036774E-001	3,457933278915197E-007
3,511136770248413E-001	-7,551075254195873E-006
3,520907163619995E-001	2,271967846802128E-005
3,531005978584290E-001	5,015575985737404E-005
3,541132509708405E-001	5,486257740400604E-005
3,550991714000702E-001	9,597055069298028E-005
3,561059236526489E-001	1,027868210577811E-004
3,570797145366669E-001	1,201286034164366E-004
3,580981194972992E-001	1,733219808443720E-004
3,591069281101227E-001	2,011738413675463E-004
3,601009547710419E-001	2,240800026045834E-004
3,610959947109222E-001	2,390170627059691E-004
3,621228933334351E-001	2,433013239843554E-004
3,631232678890228E-001	2,861920274530817E-004
3,641522228717804E-001	3,169111134799378E-004
3,651112318038940E-001	3,672248374181081E-004
3,660691380500793E-001	3,725827694970856E-004
3,671117424964905E-001	3,675350037825910E-004
3,680730164051056E-001	4,117599507863479E-004
3,690892755985260E-001	4,461783285915517E-004
3,700928092002869E-001	4,727892022640618E-004
3,711026906967163E-001	4,911065210125637E-004
3,721157610416412E-001	5,414625718122281E-004
3,731405735015869E-001	5,519671980062819E-004
3,741069436073303E-001	5,878303009154359E-004
3,750935196876526E-001	6,148434952819772E-004
3,761065900325775E-001	6,641392858696741E-004
3,771133422851563E-001	6,919735126328617E-004
3,780945837497711E-001	7,210995178521702E-004
3,791161179542542E-001	7,271273827794758E-004
3,800967931747437E-001	7,609933687888534E-004
3,810850381851196E-001	7,722524026487470E-004
3,820853531360626E-001	8,369710042080356E-004
3,831345140933990E-001	8,485217170216084E-004
3,841114938259125E-001	8,599834616940527E-004
3,851150572299957E-001	9,165081182449727E-004
3,861196935176849E-001	9,230454711614024E-004
3,871433436870575E-001	9,697253998207159E-004
3,881097435951233E-001	9,968925551880232E-004
3,891344666481018E-001	1,027797377026721E-003
3,901210427284241E-001	1,058072661984948E-003
3,911288380622864E-001	1,124794324528677E-003
3,921022415161133E-001	1,110175291878606E-003
3,931114673614502E-001	1,155807023088956E-003
3,941160440444946E-001	1,156521940032270E-003
3,951291143894196E-001	1,212173592920700E-003
3,961040377616882E-001	1,225073265603139E-003
3,971288204193115E-001	1,267333516324827E-003
3,981588780879974E-001	1,323235699357998E-003
3,991178274154663E-001	1,315413126279478E-003
4,000969827175140E-001	1,374746876907154E-003
4,011079668998718E-001	1,411586491095865E-003
4,021549522876740E-001	1,429654389216006E-003
4,031107723712921E-001	1,484889828258069E-003
4,041196107864380E-001	1,490343655696835E-003
4,051059782505035E-001	1,527210540997470E-003
4,061203002929688E-001	1,609179955712352E-003
4,071429371833801E-001	1,577300892198697E-003
4,081453680992126E-001	1,643837984304721E-003
4,091361761093140E-001	1,656256084657186E-003
4,101418852806091E-001	1,649887290716038E-003
4,111655652523041E-001	1,725357570288154E-003
4,121902883052826E-001	1,752540197632858E-003
4,131758511066437E-001	1,797074693205103E-003
4,141814708709717E-001	1,841089097585515E-003
4,151924252510071E-001	1,849451795528708E-003
4,161705076694489E-001	1,901413915688634E-003
4,171963036060333E-001	1,948695550525539E-003
4,181795418262482E-001	1,959124427905676E-003
4,191736876964569E-001	2,025971948381673E-003
4,201920628547668E-001	2,046208754707179E-003
4,211733341217041E-001	2,084151363499731E-003
4,222044050693512E-001	2,138554639439839E-003
4,231644570827484E-001	2,163839969136480E-003
4,241913557052612E-001	2,205585284993948E-003
4,252043962478638E-001	2,247542439499428E-003
4,261570870876312E-001	2,257710943173945E-003
4,272114932537079E-001	2,316945225290490E-003
4,281725883483887E-001	2,343851454365796E-003
4,291676580905914E-001	2,386784946706716E-003
4,301276803016663E-001	2,429339638307340E-003
4,311651885509491E-001	2,462551027575005E-003
4,321580529212952E-001	2,499605606191557E-003
4,331828355789185E-001	2,551569560453746E-003
4,341948926448822E-001	2,575773315817282E-003
4,351548850536346E-001	2,599137607274099E-003
4,361870884895325E-001	2,650540595697456E-003
4,371768236160278E-001	2,695030556156072E-003
4,381846189498901E-001	2,733346179042299E-003
4,391849637031555E-001	2,766652218657590E-003
4,401768445968628E-001	2,822512068634995E-003
4,411634206771851E-001	2,857577275703766E-003
4,421987533569336E-001	2,894277307261661E-003
4,431975483894348E-001	2,945621700148220E-003
4,441765248775482E-001	2,963075035113699E-003
4,452210068702698E-001	3,017464207999155E-003
4,461800158023834E-001	3,052530898356859E-003
4,471888542175293E-001	3,104967186454477E-003
4,481838941574097E-001	3,154693057672422E-003
4,492171108722687E-001	3,184935990076873E-003
4,501718282699585E-001	3,232169900587892E-003
4,512135386466980E-001	3,284310551761233E-003
4,521959125995636E-001	3,330787779872099E-003
4,531856179237366E-001	3,365075148613290E-003
4,542039930820465E-001	3,421849503787440E-003
4,551884829998016E-001	3,499103635183951E-003
4,562022984027863E-001	3,512394913278490E-003
4,571838676929474E-001	3,594440139550029E-003
4,581841826438904E-001	3,611810431640688E-003
4,592004716396332E-001	3,702285778014500E-003
4,601944386959076E-001	3,760809276764837E-003
4,612118005752563E-001	3,824149695025224E-003
4,622152745723724E-001	3,903407249075695E-003
4,631785452365875E-001	3,966052120534573E-003
4,641619026660919E-001	4,063247737861216E-003
4,651686549186707E-001	4,179645466092660E-003
4,661954939365387E-001	4,262629986551657E-003
4,672043621540070E-001	4,399989174545337E-003
4,682153165340424E-001	4,510273714728024E-003
4,692072868347168E-001	4,634448007958814E-003
4,701597392559052E-001	4,807125833035983E-003
4,712089598178864E-001	4,943870625540761E-003
4,721806347370148E-001	5,155853018812199E-003
4,731555581092834E-001	5,360205144008486E-003
4,742121100425720E-001	5,564979982048662E-003
4,751912355422974E-001	5,817470990111845E-003
4,762191772460938E-001	6,048021868459708E-003
4,772152900695801E-001	6,306808273193965E-003
4,782304763793945E-001	6,618992212073210E-003
4,792435765266418E-001	6,879947154137036E-003
4,802142679691315E-001	7,210405227264099E-003
4,812103211879730E-001	7,469495723040901E-003
4,822661578655243E-001	7,807779803713708E-003
4,832492172718048E-001	8,123067173251002E-003
4,842336773872375E-001	8,451819510934072E-003
4,852436184883118E-001	8,772299854840349E-003
4,863022565841675E-001	9,155380309997782E-003
4,873821735382080E-001	9,749598704915180E-003
4,884048104286194E-001	1,004109832664371E-002
4,893956184387207E-001	1,035521721217648E-002
4,904129207134247E-001	1,068187382222940E-002
4,913994967937469E-001	1,100597364625780E-002
4,923743605613709E-001	1,139447984623282E-002
4,933705031871796E-001	1,176429025678641E-002
4,943376779556274E-001	1,217849064035936E-002
4,954104721546173E-001	1,264878343938594E-002
4,963386356830597E-001	1,312810988080970E-002
4,973846375942230E-001	1,365588624212496E-002
4,983817934989929E-001	1,421202492439277E-002
4,993970394134521E-001	1,479266873888709E-002
5,003793239593506E-001	1,541009107250887E-002
5,013796687126160E-001	1,605514284617179E-002
5,023301839828491E-001	1,673619638570921E-002
5,034121870994568E-001	1,746017050434667E-002
5,043764710426331E-001	1,818227923560733E-002
5,053630471229553E-001	1,896477334321192E-002
5,064026713371277E-001	1,971883852472486E-002
5,074028372764587E-001	2,054356941289984E-002
5,083874464035034E-001	2,145182291867281E-002
5,093581080436707E-001	2,236263291467328E-002
5,103986859321594E-001	2,330548779288177E-002
5,113725662231445E-001	2,434147765916456E-002
5,123676657676697E-001	2,533517860967982E-002
5,133488774299622E-001	2,640244745081323E-002
5,143619775772095E-001	2,755752115382631E-002
5,153782367706299E-001	2,875929525203362E-002
5,163435935974121E-001	3,005951052492528E-002
5,173650979995728E-001	3,140399477137312E-002
5,183930397033691E-001	3,280928645223863E-002
5,193328857421875E-001	3,420991862040712E-002
5,203663110733032E-001	3,574307290632178E-002
5,213803648948669E-001	3,737351220748397E-002
5,223700404167175E-001	3,903425446407371E-002
5,233809947967529E-001	4,073154945544215E-002
5,243824720382690E-001	4,246216958051841E-002
5,253541469573975E-001	4,417648351072301E-002
5,263630151748657E-001	4,580355771155192E-002
5,273803472518921E-001	4,743110010444759E-002
5,283467173576355E-001	4,891870290388356E-002
5,293555259704590E-001	5,025736068358488E-002
5,303845405578613E-001	5,145567795156136E-002
5,313552021980286E-001	5,243992775862355E-002
5,323735475540161E-001	5,314935111153496E-002
5,333368182182312E-001	5,377820631607444E-002
5,343477129936218E-001	5,410005748926616E-002
5,353566408157349E-001	5,424481404516568E-002
5,363570451736450E-001	5,413791434121340E-002
5,373583436012268E-001	5,389671452193540E-002
5,383735299110413E-001	5,350025415118553E-002
5,393601655960083E-001	5,291531697525942E-002
5,403658151626587E-001	5,226608427439938E-002
5,414118170738220E-001	5,156035951809657E-002
5,423929691314697E-001	5,079200179178828E-002
5,433551669120789E-001	5,008829525796499E-002
5,443852543830872E-001	4,932928073078484E-002
5,453949570655823E-001	4,862453136111899E-002
5,463584065437317E-001	4,797579379342604E-002
5,473480820655823E-001	4,736626295049717E-002
5,483781695365906E-001	4,682679237325860E-002
5,493806600570679E-001	4,638012836511982E-002
5,503745675086975E-001	4,598053637733612E-002
5,513409972190857E-001	4,561886513952057E-002
5,523636341094971E-001	4,535667788471764E-002
5,533925890922546E-001	4,511180479695082E-002
5,543877482414246E-001	4,489407808965473E-002
5,554113984107971E-001	4,472920213389897E-002
5,563883781433105E-001	4,461046887979814E-002
5,573431253433228E-001	4,456412865381149E-002
5,583827495574951E-001	4,453606376934283E-002
5,593597292900085E-001	4,460781116472562E-002
5,603877305984497E-001	4,468553543514242E-002
5,613795518875122E-001	4,476636090255692E-002
5,623852014541626E-001	4,487888148986847E-002
5,633876323699951E-001	4,507186152663978E-002
5,643689632415771E-001	4,521945073182712E-002
5,653861761093140E-001	4,543023525400375E-002
5,663441419601440E-001	4,562459106566574E-002
5,673456192016602E-001	4,592411457893597E-002
5,683820247650146E-001	4,615559045234891E-002
5,693791508674622E-001	4,645036096693084E-002
5,704017877578735E-001	4,675397250453914E-002
5,713307857513428E-001	4,707150229173074E-002
5,723600387573242E-001	4,743581842615263E-002
5,733901262283325E-001	4,781896425880960E-002
5,743459463119507E-001	4,815225124590361E-002
5,753558278083801E-001	4,861920903982730E-002
5,763922333717346E-001	4,902514806038401E-002
5,773660540580750E-001	4,947912732779128E-002
5,783674716949463E-001	4,995398027209919E-002
5,794092416763306E-001	5,043986045635078E-002
5,803416371345520E-001	5,100312227723269E-002
5,813664197921753E-001	5,152381024515573E-002
5,823540687561035E-001	5,212173791435415E-002
5,833190679550171E-001	5,269210161165327E-002
5,843653678894043E-001	5,334243743310829E-002
5,853306651115417E-001	5,399319645790324E-002
5,863724350929260E-001	5,467504456527372E-002
