C:\EC-lab data\Neethu\2024_10_01_Ni90Fe10_ZrO2\CV_ECSA\CV_ECSA_04_CV_C01.mpr
Ewe/V	<I>/mA
3,107015490531921E-001	-3,016345966677873E-003
3,096745312213898E-001	-2,733417844259133E-003
3,086741268634796E-001	-3,076552803880361E-003
3,076780438423157E-001	-2,816453015839215E-003
3,066755533218384E-001	-3,014264333210621E-003
3,056911528110504E-001	-3,066380584641600E-003
3,047056496143341E-001	-2,958847941247057E-003
3,036448061466217E-001	-3,142857868321379E-003
3,026943504810333E-001	-3,125798838583344E-003
3,016833364963531E-001	-3,048656365434790E-003
3,006947040557861E-001	-3,199819935818787E-003
2,997112870216370E-001	-3,137163314628794E-003
2,987098991870880E-001	-3,239765153517100E-003
2,977159023284912E-001	-3,292891041079812E-003
2,967059910297394E-001	-3,223011982198735E-003
2,956939935684204E-001	-3,346717665408498E-003
2,947233319282532E-001	-3,335703159084197E-003
2,937176823616028E-001	-3,298803246151580E-003
2,927099168300629E-001	-3,457838305015074E-003
2,916989326477051E-001	-3,385930776049556E-003
2,906932830810547E-001	-3,411986084958893E-003
2,897289991378784E-001	-3,545547451722086E-003
2,887361049652100E-001	-3,380549046899724E-003
2,876837551593781E-001	-3,501456771927119E-003
2,867481112480164E-001	-3,595914730491735E-003
2,857127487659454E-001	-3,455708937003178E-003
2,846943438053131E-001	-3,698489949682783E-003
2,837301194667816E-001	-3,527485710744960E-003
2,826777398586273E-001	-3,645121756562730E-003
2,816847860813141E-001	-3,793460870939361E-003
2,807036042213440E-001	-3,521785888652720E-003
2,796681821346283E-001	-3,810330779742795E-003
2,787134945392609E-001	-3,735499828205008E-003
2,776727974414825E-001	-3,632809348952507E-003
2,766438126564026E-001	-3,938950951730157E-003
2,757145464420319E-001	-3,591300542716946E-003
2,747025191783905E-001	-3,895764069360028E-003
2,736777663230896E-001	-3,810535839875229E-003
2,727187871932983E-001	-3,853846614219936E-003
2,716781497001648E-001	-3,873790185227530E-003
2,707149386405945E-001	-3,954222075359788E-003
2,696954309940338E-001	-3,821818906645694E-003
2,686940431594849E-001	-4,041208244921601E-003
2,676990032196045E-001	-3,886298855731052E-003
2,666848599910736E-001	-3,998229905038078E-003
2,657248079776764E-001	-4,064624952863777E-003
2,646852135658264E-001	-3,948033876642700E-003
2,636328637599945E-001	-4,092988541136319E-003
2,626664638519287E-001	-3,984392785140595E-003
2,616852223873138E-001	-4,077908181999282E-003
2,607400119304657E-001	-4,145785412321037E-003
2,597184479236603E-001	-4,088589784158894E-003
2,586926519870758E-001	-4,130063543319285E-003
2,577198743820190E-001	-4,240078877450685E-003
2,567205727100372E-001	-4,091492087253651E-003
2,557053565979004E-001	-4,211943736461554E-003
2,547029256820679E-001	-4,264624048422150E-003
2,536686062812805E-001	-4,124658938558734E-003
2,527085542678833E-001	-4,392544196889475E-003
2,517124712467194E-001	-4,159756344759222E-003
2,506781518459320E-001	-4,356287534998643E-003
2,497435957193375E-001	-4,236906416432859E-003
2,487347573041916E-001	-4,335645561594792E-003
2,477418184280396E-001	-4,364576847971563E-003
2,466926574707031E-001	-4,414556459879433E-003
2,456933706998825E-001	-4,280984855641778E-003
2,447333335876465E-001	-4,531044892953792E-003
2,436884641647339E-001	-4,337555755935470E-003
2,427135556936264E-001	-4,451367981851515E-003
2,417333424091339E-001	-4,524927298108272E-003
2,407213300466537E-001	-4,399264257194248E-003
2,396700680255890E-001	-4,553232445485049E-003
2,387142777442932E-001	-4,529516680728793E-003
2,377128750085831E-001	-4,433207050573790E-003
2,367315888404846E-001	-4,618350718778363E-003
2,357259392738342E-001	-4,502731037872645E-003
2,347075492143631E-001	-4,594512929341141E-003
2,337559908628464E-001	-4,670532358027717E-003
2,327312529087067E-001	-4,539365467482827E-003
2,317234873771667E-001	-4,701260364527095E-003
2,307581454515457E-001	-4,717033860894532E-003
2,296463698148727E-001	-4,560976794891751E-003
2,286927253007889E-001	-4,850834055509429E-003
